1080,-30.45
1080,-28.03
1080,-27.92
1080,-27.84
1080,-28.95
1080,-29.66
1080,-30.22
1080,-29.08
1080,-29.72
1080,-31.84
1080,-33.86
1080,-36.45
1080,-39.36
1080,-41.7
1080,-42.23
1080,-44.07
1080,-43.28
1080,-40.62
1080,-37.59
1080,-35.62
1080,-34.01
1080,-33.44
1080,-34.09
1080,-34.39
1080,-34.36
1080,-33.48
1080,-33.21
1080,-33.26
1080,-33.21
1080,-33.92
1080,-34.67
1080,-35.67
1080,-36.01
1080,-36.52
1080,-36.6
1080,-36.06
1080,-36.26
1080,-35.42
1080,-35.35
1080,-34.87
1080,-34.13
1080,-33.86
1080,-33.58
1080,-33.82
1080,-33.87
1080,-34.18
1080,-35.06
1080,-35.55
1080,-36.14
1080,-35.95
1080,-35.19
1080,-35.53
1080,-35.48
1080,-35.18
1080,-35.18
1080,-34.32
1080,-34.84
1080,-35.67
1080,-34.77
1080,-35.19
1080,-34.51
1080,-34.55
1080,-35.11
1080,-35.6
1080,-35.58
1080,-35.31
1080,-35.73
1080,-35.51
1080,-35.79
1080,-35.93
1080,-35.71
1080,-35.32
1080,-35.84
1080,-35.51
1080,-34.86
1080,-35.99
1080,-36.19
1080,-35.62
1080,-35.82
1080,-35.23
1080,-35.16
1080,-35.21
1080,-35.08
1080,-34.58
1080,-34.45
1080,-35.07
1080,-35.32
1080,-35.59
1080,-35.51
1080,-35.93
1080,-36.25
1080,-36.12
1080,-37.01
1080,-35.93
1080,-35.23
1080,-34.94
1080,-34.87
1080,-35.79
1080,-35.82
1080,-36.4
1080,-35.45
1080,-36
1080,-36.92
1080,-36.13
1080,-36.44
1080,-35.59
1080,-36.03
1080,-36.19
1080,-35.68
1080,-35.76
1080,-35.4
1080,-35.05
1080,-34.67
1080,-34.8
1080,-34.6
1080,-34.7
1080,-34.6
1080,-34.94
1080,-35.09
1080,-34.77
1080,-35.38
1080,-35.71
1080,-35.4
1080,-35.61
1080,-35.54
1080,-34.91
1080,-35.42
1080,-35.05
1080,-35.75
1080,-35.85
1080,-35.78
1080,-35.31
1080,-34.14
1080,-34.83
1080,-35.12
1080,-34.82
1080,-35.32
1080,-35.41
1080,-35.74
1080,-35.86
1080,-36.25
1080,-36.27
1080,-36.3
1080,-36.15
1080,-36.08
1080,-37.05
1080,-36.15
1080,-36.65
1080,-37.23
1080,-37.16
1080,-37
1080,-35.94
1080,-35.82
1080,-35.47
1080,-35.84
1080,-35.66
1080,-35.58
1080,-35.43
1080,-36.13
1080,-36.9
1080,-35.35
1080,-34.66
1080,-34.87
1080,-35.37
1080,-35.42
1080,-35.52
1080,-35.87
1080,-35.85
1080,-35.8
1080,-36.16
1080,-36.6
1080,-36.79
1080,-36.66
1080,-37.24
1080,-37.19
1080,-37.05
1080,-37.3
1080,-36.01
1080,-35.62
1080,-36.05
1080,-35.79
1080,-36.15
1080,-35.78
1080,-35.33
1080,-35.01
1080,-35.05
1080,-35.02
1080,-35.52
1080,-35.34
1080,-34.92
1080,-35.19
1080,-35.21
1080,-34.5
1080,-35.3
1080,-34.76
1080,-35.16
1080,-35.32
1080,-35.61
1080,-36.66
1080,-36.01
1080,-35.7
1080,-35.39
1080,-34.97
1080,-35.62
1080,-34.94
1080,-34.35
1080,-34.36
1080,-33.89
1080,-34.73
1080,-34.88
1080,-35.3
1080,-35.44
1080,-35.86
1080,-35.2
1080,-34.9
1080,-34.51
1080,-35.03
1080,-35.78
1080,-36.53
1080,-36.3
1080,-37.46
1080,-36.99
1080,-36.51
1080,-36.16
1080,-36.5
1080,-36.41
1080,-36.3
1080,-36.31
1080,-36.48
1080,-35.78
1080,-35.33
1080,-35.52
1080,-35.94
1080,-35.54
1080,-35.76
1080,-35.28
1080,-35.61
1080,-35.76
1080,-36.13
1080,-36.68
1080,-36.48
1080,-36.39
1080,-35.85
1080,-35.93
1080,-36.58
1080,-36.18
1080,-36.51
1080,-36.4
1080,-35.44
1080,-36
1080,-35.88
1080,-36.39
1080,-35.65
1080,-35.24
1080,-35.5
1080,-35.81
1080,-36.34
1080,-36.21
1080,-35.99
1080,-35.32
1080,-35.24
1080,-35.78
1080,-35.51
1080,-36.85
1080,-37.27
1080,-36.93
1080,-36.43
1080,-35.93
1080,-35.33
1080,-35.88
1080,-35.14
1080,-35.46
1080,-35.44
1080,-35.62
1080,-35.99
1080,-36.35
1080,-36.43
1080,-36.07
1080,-35.35
1080,-35.14
1080,-35.44
1080,-35.8
1080,-35.57
1080,-34.95
1080,-35.14
1080,-34.6
1080,-34.58
1080,-34.5
1080,-34.79
1080,-35.13
1080,-35.47
1080,-36.35
1080,-35.89
1080,-35.08
1080,-34.44
1080,-34.8
1080,-36.41
1080,-36.22
1080,-36.74
1080,-36.64
1080,-36.31
1080,-35.74
1080,-35.66
1080,-34.92
1080,-33.87
1080,-34.06
1080,-34.14
1080,-34.7
1080,-34.47
1080,-33.82
1080,-34.48
1080,-34.91
1080,-35.17
1080,-34.87
1080,-35.3
1080,-36.46
1080,-36.95
1080,-36.38
1080,-35.43
1080,-35.28
1080,-35.25
1080,-35.37
1080,-35.57
1080,-34.83
1080,-34.76
1080,-34.21
1080,-34.3
1080,-35.34
1080,-35.36
1080,-34.65
1080,-34.19
1080,-34.92
1080,-35.68
1080,-36.25
1080,-36.84
1080,-37.3
1080,-37.07
1080,-36.41
1080,-35.81
1080,-35.68
1080,-35.07
1080,-35.21
1080,-34.65
1080,-35.31
1080,-35.35
1080,-35.51
1080,-35.64
1080,-34.9
1080,-34.27
1080,-35.17
1080,-35.39
1080,-34.8
1080,-34.79
1080,-34.38
1080,-34.27
1080,-34.44
1080,-35.29
1080,-35.48
1080,-35.56
1080,-35.64
1080,-35.2
1080,-35.55
1080,-36.66
1080,-36.16
1080,-36.31
1080,-35.87
1080,-35.69
1080,-35.46
1080,-35.58
1080,-35.6
1080,-36.07
1080,-35.58
1080,-34.82
1080,-34.14
1080,-34.69
1080,-34.28
1080,-34.37
1080,-35.27
1080,-34.44
1080,-34.72
1080,-34.86
1080,-35.09
1080,-35.52
1080,-35.15
1080,-35.38
1080,-35.35
1080,-35.91
1080,-35.52
1080,-35.5
1080,-35.38
1080,-35.25
1080,-35.16
1080,-34.8
1080,-34.81
1080,-34.57
1080,-35.41
1080,-35.39
1080,-34.68
1080,-34.28
1080,-34.63
1080,-37.09
1080,-36.92
1080,-36.27
1080,-35.81
1080,-34.8
1080,-35.68
1080,-36
1080,-35.41
1080,-35.43
1080,-35.96
1080,-35.95
1080,-35.96
1080,-36.25
1080,-35.98
1080,-36.3
1080,-36.52
1080,-36.11
1080,-36.02
1080,-36.13
1080,-36.32
1080,-36.1
1080,-35.46
1080,-35.13
1080,-35.62
1080,-36.24
1080,-36.15
1080,-36.64
1080,-35.46
1080,-35.07
1080,-34.94
1080,-35.03
1080,-35.6
1080,-35.88
1080,-35.58
1080,-35.05
1080,-34.75
1080,-35.28
1080,-35.08
1080,-34.77
1080,-34.48
1080,-34.5
1080,-35.27
1080,-34.73
1080,-34.84
1080,-35.14
1080,-34.98
1080,-35.28
1080,-35.45
1080,-35.12
1080,-35.81
1080,-35.57
1080,-35.53
1080,-35.89
1080,-36.06
1080,-35.5
1080,-35.61
1080,-35.5
1080,-35.47
1080,-34.94
1080,-35.17
1080,-34.85
1080,-34.29
1080,-34.75
1080,-35.15
1080,-35.61
1080,-35.41
1080,-35.57
1080,-35.71
1080,-35.6
1080,-35.56
1080,-35.42
1080,-34.6
1080,-34.31
1080,-34.4
1080,-34.61
1080,-35.26
1080,-35.76
1080,-35.8
1080,-35.81
1080,-35.38
1080,-35.38
1080,-34.7
1080,-34.5
1080,-35.04
1080,-36.06
1080,-35.86
1080,-35.18
1080,-35.02
1080,-35.51
1080,-36.14
1080,-36.86
1080,-37.08
1080,-36.82
1080,-36.77
1080,-35.49
1080,-35.38
1080,-35.07
1080,-34.32
1080,-34.7
1080,-35.44
1080,-35.69
1080,-35.09
1080,-34.93
1080,-34.7
1080,-34.28
1080,-35.3
1080,-35.26
1080,-34.71
1080,-33.6
1080,-35.13
1080,-36.01
1080,-36.49
1080,-36.27
1080,-35.98
1080,-35.76
1080,-34.6
1080,-34.61
1080,-34.57
1080,-34.5
1080,-34.68
1080,-34.44
1080,-34.93
1080,-34.4
1080,-34.02
1080,-33.34
1080,-33.77
1080,-33.07
1080,-33.35
1080,-32.88
1080,-32.9
1080,-34.41
1080,-35.4
1080,-36.12
1080,-35.34
1080,-35.17
1080,-35.37
1080,-36.28
1080,-35.86
1080,-35.85
1080,-36.17
1080,-36.58
1080,-36.74
1080,-36.91
1080,-36.13
1080,-35.63
1080,-35.72
1080,-35.75
1080,-36.44
1080,-35.65
1080,-35.04
1080,-35.21
1080,-35.3
1080,-35.5
1080,-36.13
1080,-36.21
1080,-35.84
1080,-36.05
1080,-36.38
1080,-35.52
1080,-35.41
1080,-34.79
1080,-34.75
1080,-34.93
1080,-35.17
1080,-35
1080,-35.02
1080,-34.52
1080,-35.29
1080,-35.16
1080,-34.46
1080,-34.63
1080,-35.4
1080,-35.14
1080,-34.87
1080,-34.2
1080,-33.35
1080,-33.88
1080,-34.77
1080,-35.08
1080,-34.98
1080,-35.04
1080,-35.14
1080,-35.7
1080,-35.15
1080,-34.68
1080,-34.82
1080,-34.88
1080,-35.04
1080,-34.91
1080,-33.94
1080,-34.17
1080,-34.26
1080,-35.43
1080,-35.47
1080,-35.03
1080,-35.45
1080,-34.91
1080,-35.24
1080,-36.18
1080,-36.43
1080,-35.95
1080,-35.56
1080,-35.17
1080,-35.53
1080,-35.86
1080,-35.77
1080,-35.37
1080,-35.15
1080,-35.64
1080,-35.19
1080,-35.29
1080,-35.55
1080,-35.78
1080,-36.06
1080,-36.83
1080,-36.03
1080,-36.03
1080,-36.19
1080,-36.85
1080,-37.19
1080,-36.56
1080,-37.16
1080,-36.17
1080,-35.69
1080,-35.15
1080,-34
1080,-34.5
1080,-35.41
1080,-36.5
1080,-36.52
1080,-35.76
1080,-35.56
1080,-35.82
1080,-35.85
1080,-36.05
1080,-35.46
1080,-35.28
1080,-35.91
1080,-35.97
1080,-36.37
1080,-35.68
1080,-35.7
1080,-36.23
1080,-36.75
1080,-36.53
1080,-35.95
1080,-35.61
1080,-35.12
1080,-34.97
1080,-35.6
1080,-35.39
1080,-35.22
1080,-35.72
1080,-35.52
1080,-35.12
1080,-34.93
1080,-35.04
1080,-35.25
1080,-34.99
1080,-34.71
1080,-34.95
1080,-34.3
1080,-34.22
1080,-33.89
1080,-34.4
1080,-34.07
1080,-34.46
1080,-35.04
1080,-34.7
1080,-34.33
1080,-34.15
1080,-34.38
1080,-34.57
1080,-34.39
1080,-33.72
1080,-34.33
1080,-34.37
1080,-34.25
1080,-33.19
1080,-33.32
1080,-33.75
1080,-34.05
1080,-34.28
1080,-34.28
1080,-34.53
1080,-34.3
1080,-34.62
1080,-34.55
1080,-34.39
1080,-35.13
1080,-34.6
1080,-34.96
1080,-35.05
1080,-35.73
1080,-35.39
1080,-34.89
1080,-35.16
1080,-34.52
1080,-34.74
1080,-35.32
1080,-34.65
1080,-34.73
1080,-34.47
1080,-34.26
1080,-35.28
1080,-35.67
1080,-35.43
1080,-36.07
1080,-36.7
1080,-36.41
1080,-36.68
1080,-36.14
1080,-36.36
1080,-35.55
1080,-35.26
1080,-35.01
1080,-35.01
1080,-34.91
1080,-35.92
1080,-36.19
1080,-36.53
1080,-35.96
1080,-40.14
1080,-39.5
1080,-38.61
1080,-38.32
1080,-36.79
1080,-40.64
1080,-39.76
1080,-38.36
1080,-37.8
1080,-37.45
1080,-36.54
1080,-36.11
1080,-35.95
1080,-35.63
1080,-35.52
1080,-35.41
1080,-35.23
1080,-35.14
1080,-34.39
1080,-35.11
1080,-35.18
1080,-35.77
1080,-35.26
1080,-35.59
1080,-36.18
1080,-36.63
1080,-36.28
1080,-35.72
1080,-36.04
1080,-35.15
1080,-34.49
1080,-34.15
1080,-34.24
1080,-34.89
1080,-36
1080,-35.69
1080,-34.86
1080,-34.17
1080,-34.47
1080,-33.99
1080,-34.43
1080,-34.69
1080,-34.68
1080,-34.92
1080,-35.83
1080,-36.09
1080,-35.8
1080,-35.03
1080,-34.63
1080,-35.74
1080,-35.69
1080,-35.59
1080,-35.69
1080,-35.45
1080,-35.86
1080,-34.36
1080,-34.99
1080,-35.02
1080,-35.53
1080,-35.84
1080,-34.69
1080,-34.37
1080,-35.02
1080,-35.22
1080,-34.44
1080,-35.35
1080,-35.3
1080,-34.76
1080,-34.5
1080,-34.79
1080,-35.4
1080,-35.52
1080,-35.89
1080,-35.67
1080,-35.53
1080,-35.69
1080,-35.58
1080,-35.31
1080,-35.73
1080,-35.23
1080,-35.27
1080,-35.52
1080,-35.05
1080,-35.28
1080,-34.8
1080,-34.68
1080,-34.82
1080,-34.26
1080,-34.15
1080,-34.58
1080,-34.23
1080,-34.45
1080,-34.18
1080,-34.27
1080,-33.97
1080,-34.2
1080,-34.68
1080,-34.36
1080,-34.85
1080,-34.99
1080,-35.91
1080,-35.69
1080,-35.97
1080,-35.86
1080,-36.17
1080,-35.73
1080,-35.03
1080,-35.02
1080,-35.19
1080,-35.23
1080,-34.42
1080,-34.96
1080,-35.05
1080,-35.02
1080,-34.73
1080,-35.09
1080,-35.57
1080,-34.87
1080,-34.9
1080,-34.47
1080,-33.65
1080,-34.36
1080,-33.74
1080,-33.89
1080,-34.16
1080,-33.78
1080,-33.71
1080,-33.32
1080,-33.37
1080,-33.66
1080,-33.14
1080,-33.28
1080,-33.32
1080,-33.12
1080,-32.77
1080,-32.51
1080,-33.04
1080,-32.92
1080,-33.3
1080,-33.24
1080,-33.42
1080,-33.06
1080,-33.11
1080,-32.7
1080,-32.93
1080,-33.26
1080,-33.61
1080,-33.26
1080,-33.53
1080,-33.94
1080,-33.6
1080,-33.47
1080,-33.77
1080,-33.66
1080,-33.58
1080,-33.58
1080,-33.48
1080,-33.97
1080,-33.56
1080,-34.21
1080,-33.44
1080,-33.84
1080,-33.49
1080,-33.76
1080,-33.47
1080,-33.7
1080,-34.09
1080,-33.94
1080,-33.69
1080,-33.9
1080,-33.64
1080,-33.99
1080,-34.11
1080,-33.92
1080,-33.65
1080,-33.34
1080,-34.11
1080,-34.1
1080,-33.75
1080,-33.8
1080,-33.13
1080,-32.99
1080,-32.87
1080,-32.71
1080,-32.99
1080,-32.77
1080,-33.06
1080,-33.69
1080,-33.39
1080,-33.5
1080,-33.28
1080,-33.51
1080,-33.44
1080,-33.47
1080,-33.61
1080,-33.72
1080,-33.85
1080,-33.65
1080,-33.86
1080,-33.99
1080,-33.87
1080,-33.89
1080,-33.97
1080,-33.97
1080,-34.03
1080,-34.12
1080,-33.94
1080,-33.78
1080,-33.64
1080,-33.65
1080,-33.73
1080,-33.74
1080,-33.57
1080,-33.53
1080,-33.51
1080,-33.31
1080,-33.36
1080,-33.32
1080,-33.51
1080,-33.51
1080,-33.64
1080,-33.74
1080,-33.6
1080,-33.76
1080,-33.89
1080,-33.78
1080,-33.66
1080,-33.94
1080,-33.84
1080,-33.82
1080,-34.01
1080,-33.88
1080,-34.02
1080,-33.89
1080,-33.91
1080,-33.87
1080,-33.96
1080,-33.89
1080,-33.97
1080,-33.92
1080,-33.95
1080,-33.98
1080,-33.94
1080,-33.95
1080,-33.96
1080,-33.94
1080,-33.94
1080,-33.95
1080,-33.96
1080,-33.94
1080,-33.96
1080,-33.92
1080,-33.93
1080,-33.89
1080,-33.87
1080,-33.89
1080,-33.86
1080,-33.87
1080,-33.88
1080,-33.87
1080,-33.89
1080,-33.85
1080,-33.87
1080,-33.89
1080,-33.9
1080,-33.9
1080,-33.89
1080,-33.89
1080,-33.9
1080,-33.92
1080,-33.92
1080,-33.91
1080,-33.9
1080,-33.91
1080,-33.89
1080,-33.88
1080,-33.87
1080,-33.89
1080,-33.9
1080,-33.89
1080,-33.87
1080,-33.85
1080,-33.86
1080,-33.86
1080,-33.87
1080,-33.88
1080,-33.9
1080,-33.9
1080,-33.93
1080,-33.93
1080,-33.92
1080,-33.93
1080,-33.91
1080,-33.92
1080,-33.92
1080,-33.9
1080,-33.88
1080,-33.87
1080,-33.89
1080,-33.86
1080,-33.87
1080,-33.87
1080,-33.88
1080,-33.89
1080,-33.91
1080,-33.92
1080,-33.95
1080,-33.95
1080,-33.93
1080,-33.92
1080,-33.93
1080,-33.94
1080,-33.93
1080,-33.94
1080,-33.93
1080,-33.93
1080,-33.92
1080,-33.93
1080,-33.94
1080,-33.96
1080,-33.96
1080,-33.94
1080,-33.94
1080,-33.95
1080,-33.94
1080,-33.93
1080,-33.93
1080,-33.93
1080,-33.96
1080,-33.93
1080,-33.94
1080,-33.93
1080,-33.93
1080,-33.93
1080,-33.95
1080,-33.93
